method,score_type,selection_type,target_active_ratio,sample_index,active_token_num,skipped_token_num,prediction,dense_prediction,label
Q16-ESLA,phi_k,threshold,0.7,1024,14,2,1,1,1
Q16-ESLA,phi_k,threshold,0.7,1025,10,6,0,0,0
Q16-ESLA,phi_k,threshold,0.7,1026,12,4,1,1,1
Q16-ESLA,phi_k,threshold,0.7,1027,8,8,1,1,1
Q16-ESLA,phi_k,threshold,0.7,1028,5,11,0,0,0
Q16-ESLA,phi_k,threshold,0.7,1029,11,5,1,1,1
Q16-ESLA,phi_k,threshold,0.7,1030,11,5,1,1,1
Q16-ESLA,phi_k,threshold,0.7,1031,8,8,1,1,1
Q16-ESLA,phi_k,threshold,0.7,1032,12,4,1,1,1
Q16-ESLA,phi_k,threshold,0.7,1033,9,7,1,1,1
Q16-ESLA,phi_k,threshold,0.7,1034,11,5,1,1,1
Q16-ESLA,phi_k,threshold,0.7,1035,15,1,1,1,1
Q16-ESLA,phi_k,threshold,0.7,1036,10,6,1,1,1
Q16-ESLA,phi_k,threshold,0.7,1037,12,4,1,1,1
Q16-ESLA,phi_k,threshold,0.7,1038,11,5,1,1,1
Q16-ESLA,phi_k,threshold,0.7,1039,11,5,1,1,1
Q16-ESLA,phi_k,threshold,0.7,1040,11,5,1,1,1
Q16-ESLA,phi_k,threshold,0.7,1041,15,1,1,1,1
Q16-ESLA,phi_k,threshold,0.7,1042,10,6,1,1,1
Q16-ESLA,phi_k,threshold,0.7,1043,14,2,1,1,1
Q16-ESLA,phi_k,threshold,0.7,1044,11,5,1,0,0
Q16-ESLA,phi_k,threshold,0.7,1045,12,4,1,1,1
Q16-ESLA,phi_k,threshold,0.7,1046,12,4,1,1,1
Q16-ESLA,phi_k,threshold,0.7,1047,12,4,1,1,1
Q16-ESLA,phi_k,threshold,0.7,1048,11,5,1,1,1
Q16-ESLA,phi_k,threshold,0.7,1049,11,5,1,1,1
Q16-ESLA,phi_k,threshold,0.7,1050,11,5,1,1,1
Q16-ESLA,phi_k,threshold,0.7,1051,11,5,0,0,0
Q16-ESLA,phi_k,threshold,0.7,1052,8,8,1,1,1
Q16-ESLA,phi_k,threshold,0.7,1053,11,5,1,1,1
Q16-ESLA,phi_k,threshold,0.7,1054,10,6,0,0,0
Q16-ESLA,phi_k,threshold,0.7,1055,12,4,1,1,1
Q16-ESLA,phi_k,threshold,0.7,1056,12,4,1,1,1
Q16-ESLA,phi_k,threshold,0.7,1057,10,6,1,1,1
Q16-ESLA,phi_k,threshold,0.7,1058,10,6,1,1,1
Q16-ESLA,phi_k,threshold,0.7,1059,10,6,1,1,1
Q16-ESLA,phi_k,threshold,0.7,1060,11,5,1,1,1
Q16-ESLA,phi_k,threshold,0.7,1061,10,6,1,1,1
Q16-ESLA,phi_k,threshold,0.7,1062,12,4,1,1,1
Q16-ESLA,phi_k,threshold,0.7,1063,8,8,1,1,1
Q16-ESLA,phi_k,threshold,0.7,1064,11,5,1,1,1
Q16-ESLA,phi_k,threshold,0.7,1065,12,4,1,1,1
Q16-ESLA,phi_k,threshold,0.7,1066,12,4,1,1,1
Q16-ESLA,phi_k,threshold,0.7,1067,12,4,1,1,1
Q16-ESLA,phi_k,threshold,0.7,1068,11,5,1,1,1
Q16-ESLA,phi_k,threshold,0.7,1069,9,7,1,1,1
Q16-ESLA,phi_k,threshold,0.7,1070,7,9,1,1,1
Q16-ESLA,phi_k,threshold,0.7,1071,12,4,1,1,1
Q16-ESLA,phi_k,threshold,0.7,1072,11,5,1,1,1
Q16-ESLA,phi_k,threshold,0.7,1073,1,15,1,1,1
Q16-ESLA,phi_k,threshold,0.7,1074,10,6,1,1,1
Q16-ESLA,phi_k,threshold,0.7,1075,12,4,1,1,1
Q16-ESLA,phi_k,threshold,0.7,1076,10,6,1,1,1
Q16-ESLA,phi_k,threshold,0.7,1077,14,2,1,1,1
Q16-ESLA,phi_k,threshold,0.7,1078,10,6,0,0,0
Q16-ESLA,phi_k,threshold,0.7,1079,11,5,1,1,1
Q16-ESLA,phi_k,threshold,0.7,1080,12,4,1,1,1
Q16-ESLA,phi_k,threshold,0.7,1081,12,4,1,1,1
Q16-ESLA,phi_k,threshold,0.7,1082,15,1,1,1,0
Q16-ESLA,phi_k,threshold,0.7,1083,8,8,1,1,1
Q16-ESLA,phi_k,threshold,0.7,1084,11,5,1,1,1
Q16-ESLA,phi_k,threshold,0.7,1085,12,4,1,1,1
Q16-ESLA,phi_k,threshold,0.7,1086,12,4,1,1,1
Q16-ESLA,phi_k,threshold,0.7,1087,11,5,1,1,1
Q16-ESLA,phi_k,threshold,0.7,1088,10,6,1,0,1
Q16-ESLA,phi_k,threshold,0.7,1089,11,5,1,0,0
Q16-ESLA,phi_k,threshold,0.7,1090,11,5,1,1,1
Q16-ESLA,phi_k,threshold,0.7,1091,11,5,1,1,1
Q16-ESLA,phi_k,threshold,0.7,1092,11,5,1,0,0
Q16-ESLA,phi_k,threshold,0.7,1093,10,6,1,0,1
Q16-ESLA,phi_k,threshold,0.7,1094,12,4,1,1,1
Q16-ESLA,phi_k,threshold,0.7,1095,11,5,1,1,1
Q16-ESLA,phi_k,threshold,0.7,1096,11,5,1,1,1
Q16-ESLA,phi_k,threshold,0.7,1097,9,7,1,1,0
Q16-ESLA,phi_k,threshold,0.7,1098,10,6,1,1,1
Q16-ESLA,phi_k,threshold,0.7,1099,11,5,0,0,0
Q16-ESLA,phi_k,threshold,0.7,1100,10,6,1,1,1
Q16-ESLA,phi_k,threshold,0.7,1101,12,4,1,1,1
Q16-ESLA,phi_k,threshold,0.7,1102,11,5,0,0,0
Q16-ESLA,phi_k,threshold,0.7,1103,12,4,1,1,1
Q16-ESLA,phi_k,threshold,0.7,1104,11,5,1,1,1
Q16-ESLA,phi_k,threshold,0.7,1105,11,5,1,1,1
Q16-ESLA,phi_k,threshold,0.7,1106,12,4,1,1,1
Q16-ESLA,phi_k,threshold,0.7,1107,9,7,1,1,1
Q16-ESLA,phi_k,threshold,0.7,1108,11,5,1,0,1
Q16-ESLA,phi_k,threshold,0.7,1109,8,8,1,1,1
Q16-ESLA,phi_k,threshold,0.7,1110,11,5,1,1,1
Q16-ESLA,phi_k,threshold,0.7,1111,10,6,1,1,1
Q16-ESLA,phi_k,threshold,0.7,1112,12,4,1,1,1
Q16-ESLA,phi_k,threshold,0.7,1113,11,5,0,0,0
Q16-ESLA,phi_k,threshold,0.7,1114,11,5,1,1,1
Q16-ESLA,phi_k,threshold,0.7,1115,11,5,1,1,0
Q16-ESLA,phi_k,threshold,0.7,1116,8,8,0,0,0
Q16-ESLA,phi_k,threshold,0.7,1117,11,5,1,1,1
Q16-ESLA,phi_k,threshold,0.7,1118,12,4,1,1,1
Q16-ESLA,phi_k,threshold,0.7,1119,10,6,1,1,1
Q16-ESLA,phi_k,threshold,0.7,1120,10,6,1,1,1
Q16-ESLA,phi_k,threshold,0.7,1121,12,4,1,1,1
Q16-ESLA,phi_k,threshold,0.7,1122,11,5,1,1,1
Q16-ESLA,phi_k,threshold,0.7,1123,7,9,0,0,0
Q16-ESLA,phi_k,threshold,0.7,1124,9,7,0,0,0
Q16-ESLA,phi_k,threshold,0.7,1125,11,5,1,1,1
Q16-ESLA,phi_k,threshold,0.7,1126,8,8,1,1,1
Q16-ESLA,phi_k,threshold,0.7,1127,13,3,1,1,1
Q16-ESLA,phi_k,threshold,0.7,1128,15,1,1,1,1
Q16-ESLA,phi_k,threshold,0.7,1129,10,6,0,0,0
Q16-ESLA,phi_k,threshold,0.7,1130,11,5,0,0,0
Q16-ESLA,phi_k,threshold,0.7,1131,10,6,1,0,1
Q16-ESLA,phi_k,threshold,0.7,1132,11,5,0,0,1
Q16-ESLA,phi_k,threshold,0.7,1133,9,7,1,1,1
Q16-ESLA,phi_k,threshold,0.7,1134,12,4,1,1,1
Q16-ESLA,phi_k,threshold,0.7,1135,12,4,1,1,1
Q16-ESLA,phi_k,threshold,0.7,1136,11,5,1,0,1
Q16-ESLA,phi_k,threshold,0.7,1137,12,4,1,1,1
Q16-ESLA,phi_k,threshold,0.7,1138,11,5,1,1,1
Q16-ESLA,phi_k,threshold,0.7,1139,14,2,1,1,1
Q16-ESLA,phi_k,threshold,0.7,1140,5,11,0,0,0
Q16-ESLA,phi_k,threshold,0.7,1141,10,6,1,1,0
Q16-ESLA,phi_k,threshold,0.7,1142,11,5,1,1,1
Q16-ESLA,phi_k,threshold,0.7,1143,11,5,1,1,1
Q16-ESLA,phi_k,threshold,0.7,1144,11,5,0,0,0
Q16-ESLA,phi_k,threshold,0.7,1145,12,4,1,1,1
Q16-ESLA,phi_k,threshold,0.7,1146,12,4,1,1,1
Q16-ESLA,phi_k,threshold,0.7,1147,12,4,1,1,1
Q16-ESLA,phi_k,threshold,0.7,1148,11,5,1,1,1
Q16-ESLA,phi_k,threshold,0.7,1149,10,6,1,0,1
Q16-ESLA,phi_k,threshold,0.7,1150,12,4,1,1,1
Q16-ESLA,phi_k,threshold,0.7,1151,12,4,1,1,1
Q16-ESLA,phi_k,threshold,0.7,1152,14,2,1,1,1
Q16-ESLA,phi_k,threshold,0.7,1153,12,4,1,1,1
Q16-ESLA,phi_k,threshold,0.7,1154,11,5,1,1,1
Q16-ESLA,phi_k,threshold,0.7,1155,12,4,1,1,1
Q16-ESLA,phi_k,threshold,0.7,1156,11,5,1,1,1
Q16-ESLA,phi_k,threshold,0.7,1157,12,4,1,1,1
Q16-ESLA,phi_k,threshold,0.7,1158,11,5,1,1,1
Q16-ESLA,phi_k,threshold,0.7,1159,12,4,1,1,1
Q16-ESLA,phi_k,threshold,0.7,1160,11,5,1,1,1
Q16-ESLA,phi_k,threshold,0.7,1161,12,4,1,1,1
Q16-ESLA,phi_k,threshold,0.7,1162,11,5,1,1,1
Q16-ESLA,phi_k,threshold,0.7,1163,12,4,1,1,1
Q16-ESLA,phi_k,threshold,0.7,1164,12,4,1,1,1
Q16-ESLA,phi_k,threshold,0.7,1165,10,6,1,1,1
Q16-ESLA,phi_k,threshold,0.7,1166,11,5,1,1,1
Q16-ESLA,phi_k,threshold,0.7,1167,11,5,1,1,1
Q16-ESLA,phi_k,threshold,0.7,1168,12,4,1,1,1
Q16-ESLA,phi_k,threshold,0.7,1169,11,5,0,1,0
Q16-ESLA,phi_k,threshold,0.7,1170,11,5,1,1,1
Q16-ESLA,phi_k,threshold,0.7,1171,12,4,1,1,1
Q16-ESLA,phi_k,threshold,0.7,1172,11,5,1,1,1
Q16-ESLA,phi_k,threshold,0.7,1173,11,5,1,1,1
Q16-ESLA,phi_k,threshold,0.7,1174,10,6,0,0,0
Q16-ESLA,phi_k,threshold,0.7,1175,11,5,1,1,1
Q16-ESLA,phi_k,threshold,0.7,1176,11,5,0,0,0
Q16-ESLA,phi_k,threshold,0.7,1177,10,6,0,0,0
Q16-ESLA,phi_k,threshold,0.7,1178,10,6,1,1,1
Q16-ESLA,phi_k,threshold,0.7,1179,12,4,1,1,1
Q16-ESLA,phi_k,threshold,0.7,1180,12,4,1,1,1
Q16-ESLA,phi_k,threshold,0.7,1181,14,2,1,1,1
Q16-ESLA,phi_k,threshold,0.7,1182,12,4,1,1,1
Q16-ESLA,phi_k,threshold,0.7,1183,11,5,1,0,0
Q16-ESLA,phi_k,threshold,0.7,1184,12,4,1,1,1
Q16-ESLA,phi_k,threshold,0.7,1185,12,4,1,1,1
Q16-ESLA,phi_k,threshold,0.7,1186,12,4,1,1,1
Q16-ESLA,phi_k,threshold,0.7,1187,12,4,1,1,1
Q16-ESLA,phi_k,threshold,0.7,1188,12,4,1,1,1
Q16-ESLA,phi_k,threshold,0.7,1189,14,2,1,1,1
Q16-ESLA,phi_k,threshold,0.7,1190,11,5,0,0,0
Q16-ESLA,phi_k,threshold,0.7,1191,12,4,1,1,1
Q16-ESLA,phi_k,threshold,0.7,1192,10,6,1,1,1
Q16-ESLA,phi_k,threshold,0.7,1193,12,4,1,1,1
Q16-ESLA,phi_k,threshold,0.7,1194,12,4,1,1,1
Q16-ESLA,phi_k,threshold,0.7,1195,11,5,1,1,1
Q16-ESLA,phi_k,threshold,0.7,1196,11,5,1,1,1
Q16-ESLA,phi_k,threshold,0.7,1197,12,4,1,1,1
Q16-ESLA,phi_k,threshold,0.7,1198,12,4,1,1,1
Q16-ESLA,phi_k,threshold,0.7,1199,12,4,1,1,1
Q16-ESLA,phi_k,threshold,0.7,1200,12,4,1,1,1
Q16-ESLA,phi_k,threshold,0.7,1201,11,5,1,1,1
Q16-ESLA,phi_k,threshold,0.7,1202,12,4,1,1,1
Q16-ESLA,phi_k,threshold,0.7,1203,12,4,1,1,1
Q16-ESLA,phi_k,threshold,0.7,1204,12,4,1,1,1
Q16-ESLA,phi_k,threshold,0.7,1205,12,4,1,1,1
Q16-ESLA,phi_k,threshold,0.7,1206,11,5,1,1,1
Q16-ESLA,phi_k,threshold,0.7,1207,12,4,0,0,0
Q16-ESLA,phi_k,threshold,0.7,1208,11,5,1,1,1
Q16-ESLA,phi_k,threshold,0.7,1209,10,6,1,0,1
Q16-ESLA,phi_k,threshold,0.7,1210,12,4,1,1,1
Q16-ESLA,phi_k,threshold,0.7,1211,12,4,1,1,1
Q16-ESLA,phi_k,threshold,0.7,1212,9,7,1,1,1
Q16-ESLA,phi_k,threshold,0.7,1213,10,6,1,1,1
Q16-ESLA,phi_k,threshold,0.7,1214,12,4,1,1,1
Q16-ESLA,phi_k,threshold,0.7,1215,12,4,1,1,1
Q16-ESLA,phi_k,threshold,0.7,1216,11,5,1,1,1
Q16-ESLA,phi_k,threshold,0.7,1217,12,4,1,1,1
Q16-ESLA,phi_k,threshold,0.7,1218,11,5,0,0,0
Q16-ESLA,phi_k,threshold,0.7,1219,11,5,1,1,1
Q16-ESLA,phi_k,threshold,0.7,1220,9,7,0,0,0
Q16-ESLA,phi_k,threshold,0.7,1221,11,5,1,1,1
Q16-ESLA,phi_k,threshold,0.7,1222,10,6,0,0,0
Q16-ESLA,phi_k,threshold,0.7,1223,10,6,1,1,1
Q16-ESLA,phi_k,threshold,0.7,1224,11,5,1,1,1
Q16-ESLA,phi_k,threshold,0.7,1225,12,4,1,1,1
Q16-ESLA,phi_k,threshold,0.7,1226,10,6,0,0,0
Q16-ESLA,phi_k,threshold,0.7,1227,11,5,1,0,0
Q16-ESLA,phi_k,threshold,0.7,1228,13,3,1,1,1
Q16-ESLA,phi_k,threshold,0.7,1229,9,7,1,1,1
Q16-ESLA,phi_k,threshold,0.7,1230,11,5,0,0,1
Q16-ESLA,phi_k,threshold,0.7,1231,11,5,1,1,1
Q16-ESLA,phi_k,threshold,0.7,1232,11,5,1,1,0
Q16-ESLA,phi_k,threshold,0.7,1233,11,5,1,1,1
Q16-ESLA,phi_k,threshold,0.7,1234,10,6,0,0,0
Q16-ESLA,phi_k,threshold,0.7,1235,11,5,1,1,1
Q16-ESLA,phi_k,threshold,0.7,1236,11,5,1,1,1
Q16-ESLA,phi_k,threshold,0.7,1237,11,5,1,0,1
Q16-ESLA,phi_k,threshold,0.7,1238,10,6,0,0,1
Q16-ESLA,phi_k,threshold,0.7,1239,8,8,1,1,1
Q16-ESLA,phi_k,threshold,0.7,1240,11,5,1,1,1
Q16-ESLA,phi_k,threshold,0.7,1241,11,5,1,1,1
Q16-ESLA,phi_k,threshold,0.7,1242,12,4,1,1,1
Q16-ESLA,phi_k,threshold,0.7,1243,14,2,1,1,1
Q16-ESLA,phi_k,threshold,0.7,1244,14,2,1,1,1
Q16-ESLA,phi_k,threshold,0.7,1245,8,8,1,1,1
Q16-ESLA,phi_k,threshold,0.7,1246,11,5,1,1,1
Q16-ESLA,phi_k,threshold,0.7,1247,9,7,1,1,1
Q16-ESLA,phi_k,threshold,0.7,1248,11,5,1,1,1
Q16-ESLA,phi_k,threshold,0.7,1249,12,4,1,1,1
Q16-ESLA,phi_k,threshold,0.7,1250,14,2,1,1,1
Q16-ESLA,phi_k,threshold,0.7,1251,11,5,1,0,0
Q16-ESLA,phi_k,threshold,0.7,1252,11,5,1,0,0
Q16-ESLA,phi_k,threshold,0.7,1253,12,4,1,1,1
Q16-ESLA,phi_k,threshold,0.7,1254,11,5,1,1,1
Q16-ESLA,phi_k,threshold,0.7,1255,12,4,1,1,1
Q16-ESLA,phi_k,threshold,0.7,1256,9,7,0,0,0
Q16-ESLA,phi_k,threshold,0.7,1257,12,4,1,1,1
Q16-ESLA,phi_k,threshold,0.7,1258,11,5,1,1,1
Q16-ESLA,phi_k,threshold,0.7,1259,11,5,1,1,1
Q16-ESLA,phi_k,threshold,0.7,1260,14,2,1,1,1
Q16-ESLA,phi_k,threshold,0.7,1261,11,5,0,0,1
Q16-ESLA,phi_k,threshold,0.7,1262,11,5,1,1,1
Q16-ESLA,phi_k,threshold,0.7,1263,12,4,1,1,1
Q16-ESLA,phi_k,threshold,0.7,1264,12,4,1,1,1
Q16-ESLA,phi_k,threshold,0.7,1265,11,5,0,0,0
Q16-ESLA,phi_k,threshold,0.7,1266,8,8,1,1,1
Q16-ESLA,phi_k,threshold,0.7,1267,14,2,1,1,1
Q16-ESLA,phi_k,threshold,0.7,1268,11,5,1,1,1
Q16-ESLA,phi_k,threshold,0.7,1269,10,6,1,0,1
Q16-ESLA,phi_k,threshold,0.7,1270,11,5,1,1,1
Q16-ESLA,phi_k,threshold,0.7,1271,11,5,1,1,1
Q16-ESLA,phi_k,threshold,0.7,1272,11,5,1,1,1
Q16-ESLA,phi_k,threshold,0.7,1273,11,5,1,1,1
Q16-ESLA,phi_k,threshold,0.7,1274,12,4,1,1,1
Q16-ESLA,phi_k,threshold,0.7,1275,12,4,1,1,1
Q16-ESLA,phi_k,threshold,0.7,1276,9,7,1,1,1
Q16-ESLA,phi_k,threshold,0.7,1277,7,9,1,0,1
Q16-ESLA,phi_k,threshold,0.7,1278,12,4,1,1,1
Q16-ESLA,phi_k,threshold,0.7,1279,12,4,1,1,1
Q16-ESLA,phi_k,threshold,0.7,1280,14,2,1,1,1
Q16-ESLA,phi_k,threshold,0.7,1281,12,4,0,0,0
Q16-ESLA,phi_k,threshold,0.7,1282,15,1,1,1,1
Q16-ESLA,phi_k,threshold,0.7,1283,12,4,1,1,1
Q16-ESLA,phi_k,threshold,0.7,1284,11,5,1,1,1
Q16-ESLA,phi_k,threshold,0.7,1285,8,8,1,1,1
Q16-ESLA,phi_k,threshold,0.7,1286,11,5,1,1,1
Q16-ESLA,phi_k,threshold,0.7,1287,11,5,1,1,1
Q16-ESLA,phi_k,threshold,0.7,1288,12,4,1,1,1
Q16-ESLA,phi_k,threshold,0.7,1289,12,4,0,0,0
Q16-ESLA,phi_k,threshold,0.7,1290,14,2,1,1,1
Q16-ESLA,phi_k,threshold,0.7,1291,9,7,1,1,1
Q16-ESLA,phi_k,threshold,0.7,1292,10,6,0,0,0
Q16-ESLA,phi_k,threshold,0.7,1293,12,4,1,1,1
Q16-ESLA,phi_k,threshold,0.7,1294,12,4,1,1,1
Q16-ESLA,phi_k,threshold,0.7,1295,11,5,1,1,1
Q16-ESLA,phi_k,threshold,0.7,1296,11,5,1,1,1
Q16-ESLA,phi_k,threshold,0.7,1297,12,4,1,1,1
Q16-ESLA,phi_k,threshold,0.7,1298,10,6,0,0,0
Q16-ESLA,phi_k,threshold,0.7,1299,11,5,1,1,1
Q16-ESLA,phi_k,threshold,0.7,1300,10,6,0,0,0
Q16-ESLA,phi_k,threshold,0.7,1301,12,4,1,1,1
Q16-ESLA,phi_k,threshold,0.7,1302,9,7,0,0,0
Q16-ESLA,phi_k,threshold,0.7,1303,8,8,1,1,1
Q16-ESLA,phi_k,threshold,0.7,1304,11,5,1,1,1
Q16-ESLA,phi_k,threshold,0.7,1305,11,5,1,1,1
Q16-ESLA,phi_k,threshold,0.7,1306,12,4,1,1,1
Q16-ESLA,phi_k,threshold,0.7,1307,12,4,1,1,1
Q16-ESLA,phi_k,threshold,0.7,1308,12,4,1,1,1
Q16-ESLA,phi_k,threshold,0.7,1309,8,8,1,1,1
Q16-ESLA,phi_k,threshold,0.7,1310,12,4,1,1,1
Q16-ESLA,phi_k,threshold,0.7,1311,11,5,0,1,1
Q16-ESLA,phi_k,threshold,0.7,1312,9,7,1,1,1
Q16-ESLA,phi_k,threshold,0.7,1313,11,5,1,0,1
Q16-ESLA,phi_k,threshold,0.7,1314,14,2,1,1,1
Q16-ESLA,phi_k,threshold,0.7,1315,11,5,1,1,1
Q16-ESLA,phi_k,threshold,0.7,1316,11,5,1,1,0
Q16-ESLA,phi_k,threshold,0.7,1317,15,1,1,1,1
Q16-ESLA,phi_k,threshold,0.7,1318,9,7,1,1,1
Q16-ESLA,phi_k,threshold,0.7,1319,11,5,1,1,1
Q16-ESLA,phi_k,threshold,0.7,1320,8,8,1,1,1
Q16-ESLA,phi_k,threshold,0.7,1321,5,11,0,0,0
Q16-ESLA,phi_k,threshold,0.7,1322,11,5,1,1,1
Q16-ESLA,phi_k,threshold,0.7,1323,11,5,1,1,1
Q16-ESLA,phi_k,threshold,0.7,1324,8,8,1,1,1
Q16-ESLA,phi_k,threshold,0.7,1325,15,1,1,1,1
Q16-ESLA,phi_k,threshold,0.7,1326,12,4,1,1,1
Q16-ESLA,phi_k,threshold,0.7,1327,11,5,1,1,1
Q16-ESLA,phi_k,threshold,0.7,1328,11,5,1,1,1
Q16-ESLA,phi_k,threshold,0.7,1329,12,4,1,1,1
Q16-ESLA,phi_k,threshold,0.7,1330,11,5,1,1,1
Q16-ESLA,phi_k,threshold,0.7,1331,12,4,1,1,1
Q16-ESLA,phi_k,threshold,0.7,1332,12,4,1,1,1
Q16-ESLA,phi_k,threshold,0.7,1333,11,5,1,1,1
Q16-ESLA,phi_k,threshold,0.7,1334,11,5,1,1,1
Q16-ESLA,phi_k,threshold,0.7,1335,10,6,1,1,1
Q16-ESLA,phi_k,threshold,0.7,1336,10,6,1,1,1
Q16-ESLA,phi_k,threshold,0.7,1337,12,4,1,1,1
Q16-ESLA,phi_k,threshold,0.7,1338,12,4,1,1,1
Q16-ESLA,phi_k,threshold,0.7,1339,14,2,1,1,1
Q16-ESLA,phi_k,threshold,0.7,1340,11,5,1,1,1
Q16-ESLA,phi_k,threshold,0.7,1341,12,4,1,1,1
Q16-ESLA,phi_k,threshold,0.7,1342,12,4,1,1,1
Q16-ESLA,phi_k,threshold,0.7,1343,12,4,1,1,1
Q16-ESLA,phi_k,threshold,0.7,1344,11,5,1,1,1
Q16-ESLA,phi_k,threshold,0.7,1345,9,7,1,1,1
Q16-ESLA,phi_k,threshold,0.7,1346,11,5,0,0,0
Q16-ESLA,phi_k,threshold,0.7,1347,11,5,1,1,1
Q16-ESLA,phi_k,threshold,0.7,1348,12,4,1,1,1
Q16-ESLA,phi_k,threshold,0.7,1349,12,4,1,1,1
Q16-ESLA,phi_k,threshold,0.7,1350,12,4,1,1,1
Q16-ESLA,phi_k,threshold,0.7,1351,11,5,0,0,0
Q16-ESLA,phi_k,threshold,0.7,1352,12,4,1,1,1
Q16-ESLA,phi_k,threshold,0.7,1353,12,4,1,1,1
Q16-ESLA,phi_k,threshold,0.7,1354,11,5,1,1,1
Q16-ESLA,phi_k,threshold,0.7,1355,12,4,1,1,1
Q16-ESLA,phi_k,threshold,0.7,1356,11,5,1,1,1
Q16-ESLA,phi_k,threshold,0.7,1357,11,5,1,1,1
Q16-ESLA,phi_k,threshold,0.7,1358,12,4,1,1,1
Q16-ESLA,phi_k,threshold,0.7,1359,14,2,1,1,1
Q16-ESLA,phi_k,threshold,0.7,1360,9,7,1,1,1
Q16-ESLA,phi_k,threshold,0.7,1361,9,7,0,0,0
Q16-ESLA,phi_k,threshold,0.7,1362,11,5,1,1,1
Q16-ESLA,phi_k,threshold,0.7,1363,9,7,1,1,1
Q16-ESLA,phi_k,threshold,0.7,1364,8,8,1,1,1
Q16-ESLA,phi_k,threshold,0.7,1365,12,4,1,1,1
Q16-ESLA,phi_k,threshold,0.7,1366,14,2,1,1,1
Q16-ESLA,phi_k,threshold,0.7,1367,11,5,1,1,1
Q16-ESLA,phi_k,threshold,0.7,1368,12,4,1,1,1
Q16-ESLA,phi_k,threshold,0.7,1369,10,6,1,1,1
Q16-ESLA,phi_k,threshold,0.7,1370,12,4,1,1,1
Q16-ESLA,phi_k,threshold,0.7,1371,8,8,1,1,1
Q16-ESLA,phi_k,threshold,0.7,1372,12,4,1,1,1
Q16-ESLA,phi_k,threshold,0.7,1373,12,4,1,1,1
Q16-ESLA,phi_k,threshold,0.7,1374,12,4,1,1,1
Q16-ESLA,phi_k,threshold,0.7,1375,12,4,1,1,1
Q16-ESLA,phi_k,threshold,0.7,1376,11,5,1,1,1
Q16-ESLA,phi_k,threshold,0.7,1377,8,8,1,1,1
Q16-ESLA,phi_k,threshold,0.7,1378,12,4,1,1,1
Q16-ESLA,phi_k,threshold,0.7,1379,10,6,0,0,0
Q16-ESLA,phi_k,threshold,0.7,1380,11,5,1,1,1
Q16-ESLA,phi_k,threshold,0.7,1381,12,4,1,1,1
Q16-ESLA,phi_k,threshold,0.7,1382,11,5,1,1,1
Q16-ESLA,phi_k,threshold,0.7,1383,12,4,1,1,1
Q16-ESLA,phi_k,threshold,0.7,1384,12,4,1,1,1
Q16-ESLA,phi_k,threshold,0.7,1385,13,3,1,1,1
Q16-ESLA,phi_k,threshold,0.7,1386,12,4,1,1,1
Q16-ESLA,phi_k,threshold,0.7,1387,11,5,1,1,1
Q16-ESLA,phi_k,threshold,0.7,1388,10,6,1,1,1
Q16-ESLA,phi_k,threshold,0.7,1389,14,2,1,1,1
Q16-ESLA,phi_k,threshold,0.7,1390,12,4,1,0,1
Q16-ESLA,phi_k,threshold,0.7,1391,12,4,1,1,1
Q16-ESLA,phi_k,threshold,0.7,1392,11,5,1,1,1
Q16-ESLA,phi_k,threshold,0.7,1393,14,2,1,1,1
Q16-ESLA,phi_k,threshold,0.7,1394,12,4,1,1,1
Q16-ESLA,phi_k,threshold,0.7,1395,11,5,0,0,0
Q16-ESLA,phi_k,threshold,0.7,1396,9,7,1,1,1
Q16-ESLA,phi_k,threshold,0.7,1397,11,5,1,1,1
Q16-ESLA,phi_k,threshold,0.7,1398,14,2,1,1,1
Q16-ESLA,phi_k,threshold,0.7,1399,12,4,1,1,1
Q16-ESLA,phi_k,threshold,0.7,1400,11,5,0,0,0
Q16-ESLA,phi_k,threshold,0.7,1401,12,4,1,1,1
Q16-ESLA,phi_k,threshold,0.7,1402,12,4,1,1,1
Q16-ESLA,phi_k,threshold,0.7,1403,12,4,1,1,1
Q16-ESLA,phi_k,threshold,0.7,1404,10,6,0,0,0
Q16-ESLA,phi_k,threshold,0.7,1405,12,4,1,1,1
Q16-ESLA,phi_k,threshold,0.7,1406,12,4,1,1,1
Q16-ESLA,phi_k,threshold,0.7,1407,12,4,1,1,1
Q16-ESLA,phi_k,threshold,0.7,1408,12,4,1,1,1
Q16-ESLA,phi_k,threshold,0.7,1409,12,4,1,1,1
Q16-ESLA,phi_k,threshold,0.7,1410,10,6,0,0,0
Q16-ESLA,phi_k,threshold,0.7,1411,9,7,1,1,1
Q16-ESLA,phi_k,threshold,0.7,1412,11,5,1,0,0
Q16-ESLA,phi_k,threshold,0.7,1413,12,4,1,1,1
Q16-ESLA,phi_k,threshold,0.7,1414,11,5,1,1,1
Q16-ESLA,phi_k,threshold,0.7,1415,10,6,0,0,0
Q16-ESLA,phi_k,threshold,0.7,1416,11,5,1,1,1
Q16-ESLA,phi_k,threshold,0.7,1417,12,4,1,1,1
Q16-ESLA,phi_k,threshold,0.7,1418,12,4,1,1,1
Q16-ESLA,phi_k,threshold,0.7,1419,11,5,1,1,1
Q16-ESLA,phi_k,threshold,0.7,1420,9,7,1,1,1
Q16-ESLA,phi_k,threshold,0.7,1421,12,4,1,1,1
