sample_id,label,prediction,correct,data_loading_us,ps_to_pl_us,kernel_us,pl_to_ps_us,postprocess_us,total_e2e_us,config
2543,0,0,1,9.440,1164.727,1027.490,395.785,18.807,2765.514,s30_k11_mask_rawkv
2544,1,1,1,9.490,1148.394,1010.849,398.350,18.419,2732.585,s30_k11_mask_rawkv
2545,1,0,0,8.868,1143.588,1027.379,395.231,18.547,2740.701,s30_k11_mask_rawkv
2546,0,0,1,9.107,1193.969,1029.360,412.542,18.209,2810.191,s30_k11_mask_rawkv
2547,1,1,1,9.071,1158.074,1024.313,395.022,18.542,2752.763,s30_k11_mask_rawkv
2548,1,1,1,9.126,1149.304,1010.258,391.348,18.068,2726.074,s30_k11_mask_rawkv
2549,1,1,1,9.440,1144.911,1025.083,396.086,18.339,2738.369,s30_k11_mask_rawkv
2550,1,1,1,9.373,1216.135,1026.640,398.301,18.043,2815.828,s30_k11_mask_rawkv
2551,1,1,1,9.084,1155.840,1013.323,394.320,18.573,2737.773,s30_k11_mask_rawkv
2552,1,1,1,8.899,1153.348,1010.480,397.126,18.172,2734.369,s30_k11_mask_rawkv
2553,1,1,1,8.720,1143.138,1034.314,420.259,19.145,2774.634,s30_k11_mask_rawkv
2554,1,1,1,9.151,1171.224,1009.428,397.550,18.542,2755.908,s30_k11_mask_rawkv
2555,1,1,1,9.206,1148.874,1025.114,395.778,18.382,2745.557,s30_k11_mask_rawkv
2556,1,1,1,9.255,1148.763,1023.422,393.618,18.228,2738.473,s30_k11_mask_rawkv
2557,1,1,1,9.059,1242.376,1030.074,398.948,18.634,2848.258,s30_k11_mask_rawkv
2558,1,0,0,9.274,1163.237,1012.794,395.662,18.240,2747.569,s30_k11_mask_rawkv
2559,1,1,1,8.763,1148.806,1026.123,397.016,18.129,2745.261,s30_k11_mask_rawkv
2560,1,1,1,9.200,1151.735,1024.080,460.640,18.726,2811.569,s30_k11_mask_rawkv
2561,1,1,1,9.249,1159.077,1027.188,396.425,18.129,2756.732,s30_k11_mask_rawkv
2562,0,0,1,9.015,1152.806,1026.763,395.803,18.787,2748.628,s30_k11_mask_rawkv
2563,1,1,1,9.477,1148.030,1024.370,397.724,18.468,2745.939,s30_k11_mask_rawkv
2564,1,1,1,8.646,1193.944,1024.671,411.662,18.215,2804.474,s30_k11_mask_rawkv
2565,1,1,1,9.323,1161.200,1025.982,399.224,18.413,2762.966,s30_k11_mask_rawkv
2566,0,1,0,8.794,1148.000,1042.492,397.335,18.074,2762.923,s30_k11_mask_rawkv
2567,0,0,1,8.960,1145.188,1024.345,394.745,18.560,2735.754,s30_k11_mask_rawkv
2568,1,1,1,9.028,1168.523,1011.175,399.169,18.062,2800.203,s30_k11_mask_rawkv
2569,1,1,1,8.541,1155.139,1025.551,394.597,18.412,2750.018,s30_k11_mask_rawkv
2570,1,1,1,9.378,1149.323,1023.545,396.739,18.683,2742.455,s30_k11_mask_rawkv
2571,1,1,1,9.304,1144.474,1017.858,418.782,19.440,2758.486,s30_k11_mask_rawkv
2572,0,0,1,9.089,1166.486,1028.080,398.849,17.446,2768.492,s30_k11_mask_rawkv
2573,1,1,1,8.892,1152.585,1025.551,395.927,18.456,2748.788,s30_k11_mask_rawkv
2574,1,1,1,9.015,1146.597,1025.643,398.960,18.474,2744.246,s30_k11_mask_rawkv
2575,1,1,1,8.855,1207.003,1024.825,399.421,18.819,2805.256,s30_k11_mask_rawkv
2576,1,1,1,8.800,1162.794,1027.298,396.480,18.092,2759.717,s30_k11_mask_rawkv
2577,1,1,1,9.563,1149.809,1025.040,399.052,18.191,2746.197,s30_k11_mask_rawkv
2578,1,1,1,9.114,1141.144,1010.086,473.311,18.597,2798.911,s30_k11_mask_rawkv
2579,1,1,1,9.144,1172.942,1026.634,397.920,18.566,2774.843,s30_k11_mask_rawkv
2580,1,1,1,9.176,1150.105,1010.381,398.111,18.898,2734.671,s30_k11_mask_rawkv
2581,1,1,1,8.997,1146.370,1028.560,399.730,18.622,2749.323,s30_k11_mask_rawkv
2582,1,1,1,9.052,1195.655,1013.747,408.240,18.455,2793.957,s30_k11_mask_rawkv
2583,1,1,1,8.634,1159.963,1026.277,398.486,18.664,2759.175,s30_k11_mask_rawkv
2584,1,1,1,9.175,1146.911,1038.412,398.924,18.234,2760.148,s30_k11_mask_rawkv
2585,1,1,1,9.391,1146.000,1023.951,395.705,17.729,2739.908,s30_k11_mask_rawkv
2586,1,1,1,8.794,1171.206,1026.123,400.302,18.264,2818.843,s30_k11_mask_rawkv
2587,1,1,1,8.991,1145.114,1038.289,395.741,18.307,2751.803,s30_k11_mask_rawkv
2588,1,1,1,8.904,1147.932,1038.412,394.720,18.203,2755.945,s30_k11_mask_rawkv
2589,1,1,1,9.083,1140.781,1005.846,408.609,18.400,2730.302,s30_k11_mask_rawkv
2590,1,0,0,9.267,1156.942,1025.593,399.834,17.766,2755.225,s30_k11_mask_rawkv
2591,1,1,1,8.985,1150.240,1007.102,397.188,17.717,2727.569,s30_k11_mask_rawkv
2592,1,1,1,8.807,1147.864,1025.526,394.633,17.791,2741.514,s30_k11_mask_rawkv
2593,1,1,1,8.948,1270.677,1036.886,417.803,19.101,2905.052,s30_k11_mask_rawkv
2594,1,1,1,9.268,1198.689,1012.473,403.711,18.400,2793.317,s30_k11_mask_rawkv
2595,1,1,1,8.812,1163.299,1009.194,394.849,18.412,2743.545,s30_k11_mask_rawkv
2596,1,1,1,9.218,1155.939,1029.643,424.228,18.634,2787.760,s30_k11_mask_rawkv
2597,1,1,1,8.991,1170.271,1027.428,400.751,18.055,2773.255,s30_k11_mask_rawkv
2598,1,1,1,9.194,1161.064,1022.671,398.991,17.735,2759.028,s30_k11_mask_rawkv
2599,1,1,1,9.243,1150.234,1021.938,395.698,17.514,2742.271,s30_k11_mask_rawkv
2600,1,1,1,8.658,1225.421,1033.176,404.492,19.545,2839.378,s30_k11_mask_rawkv
2601,1,1,1,9.015,1175.784,1026.135,398.560,18.074,2776.997,s30_k11_mask_rawkv
2602,1,1,1,9.058,1145.348,1007.846,396.659,17.864,2723.736,s30_k11_mask_rawkv
2603,1,1,1,9.046,1147.034,1009.870,397.815,19.797,2781.846,s30_k11_mask_rawkv
2604,1,1,1,10.093,1163.341,1012.529,399.342,18.363,2752.160,s30_k11_mask_rawkv
2605,1,1,1,9.027,1153.397,1025.748,399.329,18.541,2753.243,s30_k11_mask_rawkv
2606,1,1,1,9.046,1150.111,1025.496,395.139,18.019,2744.418,s30_k11_mask_rawkv
2607,1,1,1,8.978,1144.843,1024.283,411.938,18.579,2755.784,s30_k11_mask_rawkv
2608,1,1,1,8.874,1167.680,1025.785,399.816,18.197,2769.083,s30_k11_mask_rawkv
2609,1,1,1,9.508,1149.403,1011.262,395.612,18.400,2730.929,s30_k11_mask_rawkv
2610,1,1,1,9.348,1147.975,1007.884,395.040,17.723,2725.397,s30_k11_mask_rawkv
2611,1,1,1,9.219,1215.557,1027.464,398.499,18.394,2818.049,s30_k11_mask_rawkv
2612,1,1,1,9.188,1158.696,1025.010,398.714,18.653,2759.028,s30_k11_mask_rawkv
2613,1,1,1,8.782,1147.181,1025.422,400.363,18.191,2746.603,s30_k11_mask_rawkv
2614,1,1,1,8.979,1142.320,1041.483,415.951,18.480,2775.803,s30_k11_mask_rawkv
2615,1,1,1,8.947,1170.929,1029.157,401.077,18.708,2776.788,s30_k11_mask_rawkv
2616,0,0,1,9.532,1149.920,1027.680,396.270,18.136,2748.862,s30_k11_mask_rawkv
2617,1,1,1,9.311,1148.887,1028.781,395.914,17.914,2746.449,s30_k11_mask_rawkv
2618,1,1,1,8.830,1201.890,1013.483,401.108,19.003,2790.916,s30_k11_mask_rawkv
2619,1,1,1,9.145,1160.167,1025.557,397.938,18.837,2757.723,s30_k11_mask_rawkv
2620,1,1,1,8.818,1154.240,1029.569,398.677,17.747,2756.283,s30_k11_mask_rawkv
2621,1,1,1,9.231,1148.960,1023.126,395.304,21.206,2806.093,s30_k11_mask_rawkv
2622,1,1,1,10.130,1167.514,1026.314,398.135,18.265,2772.258,s30_k11_mask_rawkv
2623,0,0,1,8.825,1154.646,1025.101,396.135,18.474,2750.086,s30_k11_mask_rawkv
2624,1,1,1,9.040,1143.047,1008.480,398.628,18.504,2723.785,s30_k11_mask_rawkv
2625,1,0,0,8.750,1143.988,1028.812,413.280,18.597,2760.664,s30_k11_mask_rawkv
2626,1,1,1,8.868,1157.785,1028.000,395.705,18.252,2756.924,s30_k11_mask_rawkv
2627,1,1,1,8.867,1149.311,1023.877,397.963,18.351,2744.898,s30_k11_mask_rawkv
2628,1,1,1,9.089,1151.865,1012.622,400.173,18.043,2737.471,s30_k11_mask_rawkv
2629,1,1,1,9.606,1227.059,1011.815,400.935,17.951,2815.372,s30_k11_mask_rawkv
2630,1,1,1,9.083,1163.557,1042.234,398.960,18.462,2779.975,s30_k11_mask_rawkv
2631,0,1,0,8.837,1153.816,1026.431,397.828,17.975,2755.508,s30_k11_mask_rawkv
2632,0,0,1,9.003,1148.898,1024.886,420.308,18.351,2771.348,s30_k11_mask_rawkv
2633,1,1,1,9.151,1165.188,1023.828,399.280,18.259,2762.849,s30_k11_mask_rawkv
2634,1,1,1,8.923,1153.255,1011.212,397.354,18.073,2733.452,s30_k11_mask_rawkv
2635,1,1,1,9.120,1147.748,1026.708,399.305,18.320,2746.376,s30_k11_mask_rawkv
2636,1,0,0,8.960,1206.345,1027.969,403.514,18.898,2812.856,s30_k11_mask_rawkv
2637,1,1,1,9.484,1160.591,1009.945,398.492,18.579,2745.403,s30_k11_mask_rawkv
2638,1,0,0,9.409,1147.902,1020.684,393.477,18.462,2735.034,s30_k11_mask_rawkv
2639,0,0,1,8.898,1148.486,1024.781,396.511,67.372,2798.080,s30_k11_mask_rawkv
2640,1,1,1,10.394,1169.729,1026.560,401.913,18.074,2777.360,s30_k11_mask_rawkv
2641,1,1,1,9.465,1150.511,1025.200,394.917,18.535,2742.788,s30_k11_mask_rawkv
2642,0,0,1,9.280,1152.295,1037.465,395.920,18.603,2758.080,s30_k11_mask_rawkv
2643,1,1,1,9.237,1141.212,1026.313,414.320,18.326,2757.705,s30_k11_mask_rawkv
2644,1,1,1,9.163,1165.421,1042.147,398.178,18.234,2778.628,s30_k11_mask_rawkv
2645,1,1,1,9.102,1145.710,1024.727,396.172,18.099,2741.544,s30_k11_mask_rawkv
2646,0,0,1,9.139,1144.185,1026.357,398.179,18.252,2743.052,s30_k11_mask_rawkv
2647,1,1,1,9.021,1218.370,1013.458,402.498,18.209,2808.074,s30_k11_mask_rawkv
2648,1,1,1,9.194,1156.911,1024.991,398.769,18.985,2755.723,s30_k11_mask_rawkv
2649,1,1,1,9.680,1151.643,1028.523,398.910,18.345,2751.883,s30_k11_mask_rawkv
2650,1,1,1,9.132,1147.157,1166.080,436.308,18.517,2930.443,s30_k11_mask_rawkv
2651,1,1,1,8.745,1177.895,1030.763,399.403,18.412,2784.591,s30_k11_mask_rawkv
2652,1,1,1,9.489,1157.015,1031.249,397.594,18.173,2759.557,s30_k11_mask_rawkv
2653,1,1,1,9.040,1146.413,1008.486,398.332,18.578,2727.316,s30_k11_mask_rawkv
2654,1,1,1,9.040,1206.800,1030.178,400.516,18.135,2812.178,s30_k11_mask_rawkv
2655,1,1,1,9.064,1155.816,1026.160,402.356,18.449,2758.363,s30_k11_mask_rawkv
2656,1,0,0,9.003,1153.520,1025.730,395.508,18.701,2751.656,s30_k11_mask_rawkv
2657,0,0,1,9.317,1150.412,1040.812,453.175,18.658,2821.225,s30_k11_mask_rawkv
2658,1,1,1,9.656,1162.160,1024.609,398.209,17.951,2761.323,s30_k11_mask_rawkv
2659,0,0,1,9.059,1148.542,1026.757,395.729,18.025,2745.908,s30_k11_mask_rawkv
2660,1,1,1,9.077,1144.794,1011.865,395.465,18.178,2725.581,s30_k11_mask_rawkv
2661,1,1,1,8.973,1141.421,1035.489,413.594,18.363,2766.942,s30_k11_mask_rawkv
2662,1,1,1,9.360,1156.087,1028.295,398.677,18.110,2759.649,s30_k11_mask_rawkv
2663,1,1,1,8.862,1146.474,1025.286,394.585,18.172,2741.028,s30_k11_mask_rawkv
2664,0,0,1,9.016,1140.560,1020.825,396.948,18.874,2733.372,s30_k11_mask_rawkv
2665,1,1,1,9.428,1246.985,1040.622,400.591,18.775,2865.464,s30_k11_mask_rawkv
2666,1,1,1,9.015,1153.447,1025.914,395.932,18.757,2752.012,s30_k11_mask_rawkv
2667,0,1,0,9.428,1147.945,1037.723,393.735,18.271,2753.834,s30_k11_mask_rawkv
2668,1,1,1,9.102,1141.280,1036.966,411.828,18.246,2765.581,s30_k11_mask_rawkv
2669,1,0,0,8.997,1159.735,1027.526,394.640,18.387,2754.874,s30_k11_mask_rawkv
2670,1,1,1,9.114,1153.354,1034.978,395.120,18.197,2757.126,s30_k11_mask_rawkv
2671,1,1,1,9.004,1143.446,1027.250,398.566,17.582,2743.852,s30_k11_mask_rawkv
2672,1,1,1,9.009,1207.163,1014.659,400.708,18.271,2798.530,s30_k11_mask_rawkv
2673,0,0,1,9.071,1163.772,1027.384,397.587,18.388,2764.517,s30_k11_mask_rawkv
2674,1,1,1,8.898,1149.957,1026.621,396.597,18.554,2747.612,s30_k11_mask_rawkv
2675,1,0,0,9.108,1144.929,1009.262,452.031,18.757,2782.400,s30_k11_mask_rawkv
2676,1,1,1,9.335,1160.794,1026.831,399.668,18.135,2762.615,s30_k11_mask_rawkv
2677,1,1,1,9.034,1154.898,1008.480,397.767,17.913,2733.828,s30_k11_mask_rawkv
2678,1,1,1,8.813,1146.572,1027.557,397.231,17.692,2743.914,s30_k11_mask_rawkv
2679,1,1,1,9.176,1144.776,1035.945,411.674,18.603,2768.868,s30_k11_mask_rawkv
2680,1,1,1,9.163,1161.373,1011.975,399.575,17.865,2748.542,s30_k11_mask_rawkv
2681,1,1,1,8.868,1148.960,1025.698,395.822,18.314,2743.766,s30_k11_mask_rawkv
2682,1,0,0,9.249,1143.963,1040.702,399.415,17.957,2757.477,s30_k11_mask_rawkv
2683,1,1,1,8.972,1213.422,1012.357,398.972,18.283,2799.772,s30_k11_mask_rawkv
2684,1,1,1,8.892,1156.345,1006.893,392.609,17.944,2729.151,s30_k11_mask_rawkv
2685,0,0,1,9.003,1144.486,1026.548,396.831,18.480,2739.772,s30_k11_mask_rawkv
2686,1,1,1,9.286,1142.314,1024.960,412.215,18.504,2757.317,s30_k11_mask_rawkv
2687,1,1,1,9.145,1162.831,1012.314,399.022,18.222,2748.320,s30_k11_mask_rawkv
2688,1,1,1,9.354,1145.225,1034.406,398.621,17.329,2751.477,s30_k11_mask_rawkv
2689,1,1,1,9.096,1144.363,1025.200,396.351,18.080,2738.258,s30_k11_mask_rawkv
2690,0,0,1,9.096,1206.012,1025.563,399.502,18.603,2805.526,s30_k11_mask_rawkv
2691,1,1,1,9.225,1156.178,1038.191,396.412,17.760,2765.084,s30_k11_mask_rawkv
2692,1,1,1,9.034,1149.102,1027.188,396.837,18.265,2746.812,s30_k11_mask_rawkv
2693,0,0,1,9.323,1149.090,1026.474,446.997,18.474,2797.022,s30_k11_mask_rawkv
2694,0,0,1,9.077,1163.126,1026.788,398.252,17.988,2763.736,s30_k11_mask_rawkv
2695,1,1,1,9.102,1147.329,1027.224,398.320,18.302,2748.819,s30_k11_mask_rawkv
2696,1,1,1,9.501,1143.766,1010.597,394.578,17.970,2723.089,s30_k11_mask_rawkv
2697,0,0,1,9.428,1140.874,1023.526,412.234,19.071,2752.400,s30_k11_mask_rawkv
2698,1,1,1,9.348,1159.680,1027.846,400.701,18.043,2763.335,s30_k11_mask_rawkv
2699,1,1,1,9.299,1147.864,1026.677,396.394,18.074,2745.440,s30_k11_mask_rawkv
2700,1,1,1,9.077,1142.905,1025.803,399.347,18.296,2742.819,s30_k11_mask_rawkv
2701,1,1,1,9.384,1230.843,1023.231,400.769,18.388,2832.579,s30_k11_mask_rawkv
2702,1,1,1,9.422,1158.997,1038.424,398.936,18.610,2768.720,s30_k11_mask_rawkv
2703,0,0,1,9.176,1146.351,1009.729,396.302,18.104,2724.419,s30_k11_mask_rawkv
2704,1,1,1,9.200,1149.834,1021.821,410.326,18.467,2757.612,s30_k11_mask_rawkv
2705,1,1,1,9.434,1158.185,1025.828,399.403,19.507,2758.609,s30_k11_mask_rawkv
2706,1,1,1,9.046,1151.698,1007.034,399.175,17.895,2731.544,s30_k11_mask_rawkv
2707,1,1,1,9.144,1147.790,1038.732,395.920,18.585,2757.557,s30_k11_mask_rawkv
2708,1,1,1,9.262,1226.504,1031.225,403.403,18.874,2837.631,s30_k11_mask_rawkv
2709,1,1,1,9.083,1166.806,1026.480,398.369,18.529,2766.855,s30_k11_mask_rawkv
2710,1,1,1,9.169,1145.956,1023.988,396.535,18.505,2741.576,s30_k11_mask_rawkv
2711,1,1,1,8.880,1141.600,1025.292,448.818,18.314,2792.283,s30_k11_mask_rawkv
2712,1,1,1,8.911,1157.453,1024.627,399.981,18.653,2757.581,s30_k11_mask_rawkv
2713,1,1,1,9.219,1151.741,1039.655,395.680,17.803,2762.430,s30_k11_mask_rawkv
2714,1,1,1,9.163,1149.667,1022.487,395.748,18.744,2741.077,s30_k11_mask_rawkv
2715,1,1,1,9.101,1138.289,1011.619,414.436,18.024,2741.827,s30_k11_mask_rawkv
2716,1,1,1,9.310,1162.117,1027.083,400.585,18.000,2764.984,s30_k11_mask_rawkv
2717,0,0,1,9.040,1153.188,1028.369,396.960,18.535,2751.520,s30_k11_mask_rawkv
2718,1,1,1,8.633,1148.541,1025.083,396.874,18.240,2743.594,s30_k11_mask_rawkv
2719,1,1,1,9.096,1212.929,1026.147,399.243,19.243,2814.240,s30_k11_mask_rawkv
2720,1,1,1,9.077,1161.890,1025.231,396.320,17.834,2757.575,s30_k11_mask_rawkv
2721,1,1,1,9.065,1139.440,1024.025,398.689,18.467,2735.970,s30_k11_mask_rawkv
2722,1,1,1,8.738,1139.188,1004.942,413.102,18.554,2732.443,s30_k11_mask_rawkv
2723,1,1,1,9.157,1155.484,1010.819,398.092,18.030,2742.179,s30_k11_mask_rawkv
2724,1,1,1,8.985,1148.363,1024.277,396.012,17.698,2743.009,s30_k11_mask_rawkv
2725,1,1,1,9.403,1143.963,1022.425,396.837,17.594,2734.892,s30_k11_mask_rawkv
2726,1,1,1,8.886,1204.376,1010.301,400.117,18.929,2790.547,s30_k11_mask_rawkv
2727,0,0,1,8.997,1162.923,1025.785,399.304,18.739,2762.523,s30_k11_mask_rawkv
2728,1,1,1,9.145,1149.557,1021.686,395.471,18.339,2741.804,s30_k11_mask_rawkv
2729,1,0,0,9.237,1147.655,1010.013,397.335,20.388,2794.769,s30_k11_mask_rawkv
2730,1,1,1,10.388,1174.443,1028.831,398.258,18.837,2783.311,s30_k11_mask_rawkv
2731,0,0,1,9.077,1151.367,1025.883,394.806,18.529,2747.243,s30_k11_mask_rawkv
2732,1,1,1,9.335,1146.283,1025.846,392.345,18.025,2738.732,s30_k11_mask_rawkv
2733,1,1,1,9.575,1146.634,1010.757,412.190,18.450,2746.966,s30_k11_mask_rawkv
2734,1,1,1,9.187,1162.019,1022.800,396.757,18.086,2755.963,s30_k11_mask_rawkv
2735,1,1,1,9.213,1150.283,1007.742,395.650,18.345,2727.120,s30_k11_mask_rawkv
2736,1,1,1,8.966,1147.730,1026.283,396.707,18.406,2743.200,s30_k11_mask_rawkv
2737,1,1,1,9.016,1242.246,1010.406,397.840,18.314,2828.468,s30_k11_mask_rawkv
2738,1,1,1,9.237,1167.262,1012.314,399.520,18.720,2755.988,s30_k11_mask_rawkv
2739,1,1,1,8.861,1149.243,1011.816,396.050,17.809,2728.510,s30_k11_mask_rawkv
2740,1,1,1,9.582,1143.877,1034.647,413.545,19.021,2770.222,s30_k11_mask_rawkv
2741,1,1,1,8.800,1160.892,1013.046,394.818,18.185,2743.132,s30_k11_mask_rawkv
2742,1,1,1,9.089,1148.510,1027.508,396.024,18.628,2746.744,s30_k11_mask_rawkv
2743,1,1,1,9.237,1150.787,1042.148,396.166,18.031,2764.172,s30_k11_mask_rawkv
2744,1,1,1,8.960,1198.609,1029.760,404.296,18.326,2808.222,s30_k11_mask_rawkv
2745,1,1,1,8.646,1159.391,1024.861,399.618,17.606,2758.227,s30_k11_mask_rawkv
2746,1,1,1,9.126,1143.064,1024.449,396.480,18.603,2739.207,s30_k11_mask_rawkv
2747,1,0,0,9.033,1141.926,1023.108,394.400,18.407,2733.957,s30_k11_mask_rawkv
2748,1,0,0,10.917,1168.825,1025.551,400.277,17.907,2777.206,s30_k11_mask_rawkv
2749,1,1,1,9.243,1153.230,1025.920,396.222,17.957,2748.486,s30_k11_mask_rawkv
2750,1,1,1,8.960,1146.270,1011.908,396.369,18.246,2727.317,s30_k11_mask_rawkv
2751,1,1,1,9.230,1143.274,1039.022,413.859,18.351,2771.803,s30_k11_mask_rawkv
2752,1,1,1,9.120,1156.375,1026.338,398.973,17.988,2758.185,s30_k11_mask_rawkv
2753,1,1,1,9.852,1143.674,1025.810,395.286,18.240,2738.468,s30_k11_mask_rawkv
2754,1,1,1,8.953,1145.403,1025.446,394.849,17.539,2738.929,s30_k11_mask_rawkv
2755,1,1,1,9.071,1206.732,1028.178,397.914,19.058,2809.748,s30_k11_mask_rawkv
2756,1,1,1,8.886,1155.157,1026.092,397.200,18.807,2753.735,s30_k11_mask_rawkv
2757,1,1,1,9.114,1144.277,1025.157,395.083,17.698,2736.123,s30_k11_mask_rawkv
2758,1,0,0,8.616,1141.944,1072.259,418.191,18.191,2806.997,s30_k11_mask_rawkv
2759,1,1,1,9.046,1163.372,1026.523,397.815,18.013,2764.750,s30_k11_mask_rawkv
2760,1,1,1,9.138,1153.188,1025.717,394.794,18.714,2749.852,s30_k11_mask_rawkv
2761,1,1,1,9.385,1149.299,1007.791,396.991,18.320,2728.307,s30_k11_mask_rawkv
2762,1,1,1,9.231,1198.007,1012.585,407.372,18.099,2792.917,s30_k11_mask_rawkv
2763,1,1,1,9.440,1157.010,1023.508,397.766,17.766,2754.529,s30_k11_mask_rawkv
2764,1,1,1,9.193,1148.135,1027.760,394.147,18.037,2744.357,s30_k11_mask_rawkv
2765,1,1,1,8.984,1141.096,1022.301,392.664,18.345,2729.427,s30_k11_mask_rawkv
2766,1,0,0,9.169,1202.604,1031.347,404.590,18.517,2953.422,s30_k11_mask_rawkv
2767,1,1,1,8.726,1161.656,1010.271,400.572,18.486,2749.206,s30_k11_mask_rawkv
2768,0,0,1,9.206,1151.773,1026.510,397.520,18.911,2752.437,s30_k11_mask_rawkv
2769,1,1,1,9.016,1148.388,1023.163,417.003,18.345,2764.363,s30_k11_mask_rawkv
2770,1,1,1,9.410,1155.932,1007.095,401.280,18.733,2738.720,s30_k11_mask_rawkv
2771,1,1,1,8.892,1151.015,1011.772,398.529,18.160,2735.625,s30_k11_mask_rawkv
2772,1,1,1,9.224,1148.658,1023.139,394.049,18.646,2740.197,s30_k11_mask_rawkv
2773,1,1,1,9.194,1250.622,1015.194,402.892,18.431,2843.723,s30_k11_mask_rawkv
2774,1,1,1,9.409,1161.010,1027.022,399.089,18.487,2763.292,s30_k11_mask_rawkv
2775,1,1,1,9.213,1150.111,1025.280,396.616,18.658,2747.169,s30_k11_mask_rawkv
2776,1,1,1,8.911,1144.480,1021.563,408.480,18.141,2750.450,s30_k11_mask_rawkv
2777,1,1,1,9.150,1157.864,1027.102,400.609,18.283,2760.381,s30_k11_mask_rawkv
2778,1,1,1,9.126,1154.043,1029.323,397.132,18.776,2753.582,s30_k11_mask_rawkv
2779,1,1,1,8.794,1142.916,1023.120,396.418,17.828,2735.785,s30_k11_mask_rawkv
2780,1,1,1,9.096,1205.538,1027.046,399.907,19.003,2811.016,s30_k11_mask_rawkv
2781,1,1,1,8.597,1154.443,1027.028,396.074,18.886,2752.732,s30_k11_mask_rawkv
2782,0,0,1,9.447,1149.477,1036.825,397.040,18.333,2756.683,s30_k11_mask_rawkv
2783,1,1,1,9.218,1148.400,1023.286,395.163,19.483,2791.797,s30_k11_mask_rawkv
2784,1,0,0,9.323,1166.855,1025.637,399.027,18.609,2768.844,s30_k11_mask_rawkv
2785,1,1,1,9.064,1146.086,1024.554,395.963,18.018,2742.221,s30_k11_mask_rawkv
2786,1,1,1,9.267,1149.317,1026.227,397.292,18.450,2747.821,s30_k11_mask_rawkv
2787,1,1,1,9.366,1141.422,1026.793,411.945,19.096,2758.031,s30_k11_mask_rawkv
2788,1,1,1,9.206,1155.705,1021.933,398.554,17.840,2751.988,s30_k11_mask_rawkv
2789,1,1,1,8.769,1150.609,1025.686,394.307,18.590,2743.636,s30_k11_mask_rawkv
2790,1,1,1,9.459,1144.234,1026.080,395.711,18.233,2741.865,s30_k11_mask_rawkv
2791,0,0,1,8.745,1209.311,1028.185,400.738,18.062,2811.533,s30_k11_mask_rawkv
2792,1,1,1,8.904,1152.172,1025.790,398.548,18.966,2749.625,s30_k11_mask_rawkv
2793,0,0,1,9.453,1147.865,1023.084,394.726,18.843,2741.348,s30_k11_mask_rawkv
2794,1,1,1,9.507,1141.619,1038.880,413.348,18.462,2770.289,s30_k11_mask_rawkv
2795,1,1,1,9.016,1161.650,1026.412,397.526,18.738,2759.981,s30_k11_mask_rawkv
2796,1,1,1,9.015,1151.151,1023.084,395.409,18.234,2744.246,s30_k11_mask_rawkv
2797,1,1,1,9.305,1144.744,1026.197,395.747,17.994,2739.988,s30_k11_mask_rawkv
2798,1,1,1,8.954,1201.933,1015.920,406.702,18.542,2799.600,s30_k11_mask_rawkv
2799,1,1,1,9.464,1151.975,1040.843,400.246,18.584,2769.138,s30_k11_mask_rawkv
2800,1,1,1,9.490,1147.840,1013.090,398.462,18.413,2733.421,s30_k11_mask_rawkv
2801,1,1,1,8.793,1145.385,1022.978,397.237,63.809,2787.840,s30_k11_mask_rawkv
2802,0,0,1,10.228,1171.354,1025.458,399.772,17.933,2776.191,s30_k11_mask_rawkv
2803,1,1,1,8.849,1155.464,1025.674,396.794,18.062,2752.136,s30_k11_mask_rawkv
2804,1,1,1,8.861,1143.969,1008.277,398.191,18.172,2724.326,s30_k11_mask_rawkv
2805,1,1,1,8.862,1141.760,1024.123,410.850,18.068,2752.025,s30_k11_mask_rawkv
2806,1,1,1,9.336,1160.363,1040.554,397.175,18.578,2774.486,s30_k11_mask_rawkv
2807,1,1,1,9.317,1151.207,1026.566,398.474,17.834,2749.710,s30_k11_mask_rawkv
2808,1,1,1,9.539,1142.068,1025.458,393.649,18.111,2734.781,s30_k11_mask_rawkv
2809,1,1,1,9.187,1227.606,1026.739,398.529,18.215,2831.440,s30_k11_mask_rawkv
2810,0,1,0,9.157,1155.575,1023.717,396.566,18.307,2749.730,s30_k11_mask_rawkv
2811,1,1,1,9.144,1148.948,1009.360,393.163,18.228,2724.855,s30_k11_mask_rawkv
2812,1,1,1,9.200,1145.987,1047.459,415.539,18.320,2784.769,s30_k11_mask_rawkv
2813,1,1,1,9.181,1162.997,1028.375,399.846,18.511,2766.271,s30_k11_mask_rawkv
2814,1,1,1,9.563,1149.108,1027.348,394.019,18.216,2743.858,s30_k11_mask_rawkv
2815,1,1,1,8.948,1146.012,1026.093,393.859,17.717,2739.114,s30_k11_mask_rawkv
2816,1,0,0,9.366,1219.224,1029.582,409.422,18.407,2833.840,s30_k11_mask_rawkv
2817,1,1,1,8.813,1167.803,1025.003,401.249,18.068,2768.738,s30_k11_mask_rawkv
2818,1,1,1,8.744,1155.490,1028.831,396.529,17.661,2753.342,s30_k11_mask_rawkv
2819,1,1,1,8.757,1150.387,1025.963,397.348,19.803,2794.664,s30_k11_mask_rawkv
2820,0,0,1,9.564,1160.424,1026.031,396.117,18.664,2759.145,s30_k11_mask_rawkv
